State,Year,Quarter,Property Tax,Sales Tax,Individual Income Tax,Corporate Income Tax,Total Tax
Alabama,2019,Q2,16240.0,851144.0,1231524.0,212271.0,2311179.0
Alaska,2019,Q2,94790.0,0.0,0.0,164879.0,259669.0
Arizona,2019,Q2,116938.0,2023798.0,1806831.0,242630.0,4190197.0
Arkansas,2019,Q2,411450.0,900448.0,960280.0,207390.0,2479568.0
California,2019,Q2,731398.0,9012966.0,37548224.0,7328429.0,54621017.0
Colorado,2019,Q2,0.0,837680.0,2783145.0,337830.0,3958655.0
Connecticut,2019,Q2,0.0,1664391.0,3482263.0,763640.0,5910294.0
Delaware,2019,Q2,0.0,0.0,552447.0,128613.0,681060.0
Florida,2019,Q2,0.0,7557800.0,0.0,1526950.0,9084750.0
Georgia,2019,Q2,214990.0,1610545.0,3514886.0,577548.0,5917969.0
Hawaii,2019,Q2,0.0,962747.0,887603.0,96324.0,1946674.0
Idaho,2019,Q2,0.0,482190.0,715552.0,128887.0,1326629.0
Illinois,2019,Q2,16767.0,3036059.0,6044670.0,1689815.0,10787311.0
Indiana,2019,Q2,3897.0,2061218.0,2958767.0,338252.0,5362134.0
Iowa,2019,Q2,967.0,1158782.0,1281994.0,330431.0,2772174.0
Kansas,2019,Q2,282125.0,858503.0,1488085.0,210713.0,2839426.0
Kentucky,2019,Q2,72697.0,1045957.0,1355140.0,320804.0,2794598.0
Louisiana,2019,Q2,6684.0,997798.0,1132574.0,282261.0,2419317.0
Maine,2019,Q2,939.0,385447.0,586920.0,101401.0,1074707.0
Maryland*,2019,Q2,44910.0,1699257.0,3824130.0,655149.0,6223446.0
Massachusetts,2019,Q2,-2.0,1775074.0,6087543.0,934415.0,8797030.0
Michigan,2019,Q2,75067.0,2196149.0,2600490.0,380375.0,5252081.0
Minnesota,2019,Q2,436726.0,1820838.0,4397337.0,613078.0,7267979.0
Mississippi,2019,Q2,5744.0,1079910.0,670075.0,254264.0,2009993.0
Missouri,2019,Q2,2289.0,940060.0,2257029.0,225292.0,3424670.0
Montana,2019,Q2,119294.0,0.0,496640.0,79759.0,695693.0
Nebraska,2019,Q2,41.0,501249.0,887683.0,193658.0,1582631.0
Nevada*,2019,Q2,119240.0,2384661.0,0.0,0.0,2503901.0
New Hampshire,2019,Q2,17897.0,0.0,69460.0,271722.0,359079.0
New Jersey*,2019,Q2,0.0,4390575.0,6162931.0,1457535.0,12011041.0
New Mexico,2019,Q2,53648.0,760321.0,459946.0,99613.0,1373528.0
New York,2019,Q2,0.0,3953042.0,16909868.0,1212006.0,22074916.0
North Carolina,2019,Q2,0.0,2233283.0,4263780.0,528429.0,7025492.0
North Dakota,2019,Q2,580.0,246538.0,149887.0,61704.0,458709.0
Ohio,2019,Q2,0.0,3356228.0,2942492.0,6174.0,6304894.0
Oklahoma,2019,Q2,0.0,768390.0,1146866.0,207986.0,2123242.0
Oregon*,2019,Q2,3940.0,0.0,3115506.0,430031.0,3549477.0
Pennsylvania,2019,Q2,34865.0,3057338.0,4528708.0,1110849.0,8731760.0
Rhode Island,2019,Q2,1489.0,287687.0,453193.0,64611.0,806980.0
South Carolina,2019,Q2,7906.0,938413.0,1610986.0,279772.0,2837077.0
South Dakota,2019,Q2,0.0,270878.0,0.0,28687.0,299565.0
Tennessee,2019,Q2,0.0,2435638.0,179600.0,863284.0,3478522.0
Texas,2019,Q2,0.0,12682628.0,0.0,0.0,12682628.0
Utah,2019,Q2,0.0,730126.0,1923067.0,236887.0,2890080.0
Vermont,2019,Q2,1016482.0,99640.0,316670.0,47020.0,1479812.0
Virginia,2019,Q2,45207.0,1697035.0,4807607.0,648917.0,7198766.0
Washington,2019,Q2,227948.0,5648014.0,0.0,0.0,5875962.0
"Washington, D.C.",2019,Q2,328363.0,427451.0,750879.0,291663.0,1798356.0
West Virginia,2019,Q2,1040.0,381819.0,701917.0,93299.0,1178075.0
Wisconsin,2019,Q2,49462.0,2011087.0,3525872.0,614757.0,6201178.0
Wyoming,2019,Q2,96158.0,180950.0,0.0,0.0,277108.0
