State,Year,Quarter,Property Tax,Sales Tax,Individual Income Tax,Corporate Income Tax,Total Tax
Alabama,2022,Q2,21438.0,830464.0,1695774.0,719746.0,3267422.0
Alaska,2022,Q2,40765.0,0.0,0.0,287122.0,327887.0
Arizona,2022,Q2,127326.0,2844066.0,2992446.0,462608.0,6426446.0
Arkansas,2022,Q2,464919.0,1200286.0,1259719.0,391923.0,3316847.0
California,2022,Q2,796903.0,14727360.0,45332980.0,17645696.0,78502939.0
Colorado,2022,Q2,0.0,1130875.0,4356072.0,744640.0,6231587.0
Connecticut,2022,Q2,0.0,1497883.0,4051331.0,1176101.0,6725315.0
Delaware,2022,Q2,0.0,0.0,815401.0,224625.0,1040026.0
Florida,2022,Q2,0.0,10353244.0,0.0,1862040.0,12215284.0
Georgia,2022,Q2,216777.0,2254004.0,6295480.0,1269423.0,10035684.0
Hawaii,2022,Q2,0.0,1145661.0,1436761.0,138262.0,2720684.0
Idaho,2022,Q2,0.0,762804.0,1080051.0,414444.0,2257299.0
Illinois,2022,Q2,18257.0,3886184.0,7218893.0,4445036.0,15568370.0
Indiana,2022,Q2,0.0,2742208.0,4404925.0,824538.0,7971671.0
Iowa,2022,Q2,598.0,1392735.0,1888732.0,436363.0,3718428.0
Kansas,2022,Q2,303157.0,1108510.0,1901816.0,366837.0,3680320.0
Kentucky,2022,Q2,74618.0,1350923.0,2118013.0,507109.0,4050663.0
Louisiana,2022,Q2,7278.0,1270530.0,1360761.0,596251.0,3234820.0
Maine,2022,Q2,1529.0,561583.0,1030545.0,190703.0,1784360.0
Maryland,2022,Q2,319238.0,2370265.0,2968821.0,1821879.0,7480203.0
Massachusetts,2022,Q2,226.0,2343354.0,8633432.0,1634526.0,12611538.0
Michigan,2022,Q2,90248.0,3330727.0,3832976.0,1194002.0,8447953.0
Minnesota,2022,Q2,411951.0,1965686.0,5298749.0,1572220.0,9248606.0
Mississippi,2022,Q2,25220.0,1171745.0,503006.0,347451.0,2047422.0
Missouri,2022,Q2,2059.0,1158873.0,3395758.0,320658.0,4877348.0
Montana,2022,Q2,129396.0,0.0,980087.0,127722.0,1237205.0
Nebraska,2022,Q2,41.0,731728.0,1175250.0,294446.0,2201465.0
Nevada,2022,Q2,370737.0,3462747.0,0.0,0.0,3833484.0
New Hampshire,2022,Q2,19237.0,0.0,89511.0,479231.0,587979.0
New Jersey,2022,Q2,0.0,6161360.0,8344463.0,3354692.0,17860515.0
New Mexico,2022,Q2,58414.0,969727.0,681300.0,128050.0,1837491.0
New York,2022,Q2,0.0,4706968.0,21638934.0,5772954.0,32118856.0
North Carolina,2022,Q2,0.0,2907705.0,5865213.0,930369.0,9703287.0
North Dakota,2022,Q2,406.0,353906.0,198856.0,111661.0,664829.0
Ohio,2022,Q2,0.0,4211777.0,3841804.0,53.0,8053634.0
Oklahoma,2022,Q2,0.0,931979.0,1355737.0,412557.0,2700273.0
Oregon,2022,Q2,4449.0,397828.0,4527820.0,634305.0,5564402.0
Pennsylvania,2022,Q2,37568.0,3834871.0,6735805.0,2028991.0,12637235.0
Rhode Island,2022,Q2,1918.0,394909.0,643399.0,178245.0,1218471.0
South Carolina,2022,Q2,6.0,888269.0,2280504.0,353687.0,3522466.0
South Dakota,2022,Q2,0.0,378604.0,0.0,35439.0,414043.0
Tennessee,2022,Q2,0.0,3484330.0,2721.0,1523154.0,5010205.0
Texas,2022,Q2,0.0,16392172.0,0.0,0.0,16392172.0
Unnamed: 2,2022,Q2,0.0,0.0,0.0,0.0,0.0
Utah,2022,Q2,0.0,1137558.0,3393691.0,444349.0,4975598.0
Vermont,2022,Q2,1127989.0,133804.0,547529.0,93419.0,1902741.0
Virginia,2022,Q2,45726.0,1980702.0,6958148.0,1186826.0,10171402.0
Washington,2022,Q2,556394.0,5637469.0,0.0,0.0,6193863.0
"Washington, D.C.",2022,Q2,309657.0,453782.0,1108922.0,428334.0,2300695.0
West Virginia,2022,Q2,1610.0,478605.0,877371.0,174944.0,1532530.0
Wisconsin,2022,Q2,50062.0,2632789.0,4015522.0,833100.0,7531473.0
Wyoming,2022,Q2,78138.0,280332.0,0.0,0.0,358470.0
