State,Year,Quarter,Property Tax,Sales Tax,Individual Income Tax,Corporate Income Tax,Total Tax
Alabama,2020,Q1,192723.0,835399.0,1137835.0,32111.0,2198068.0
Alaska,2020,Q1,257.0,0.0,0.0,31950.0,32207.0
Arizona,2020,Q1,248474.0,2042345.0,741431.0,52901.0,3085151.0
Arkansas,2020,Q1,137672.0,909323.0,656451.0,67675.0,1771121.0
California,2020,Q1,771032.0,11212873.0,27256391.0,2226240.0,41466536.0
Colorado,2020,Q1,0.0,857620.0,1880065.0,99260.0,2836945.0
Connecticut,2020,Q1,0.0,1158504.0,1944309.0,622429.0,3725242.0
Delaware,2020,Q1,0.0,0.0,501427.0,45331.0,546758.0
Florida,2020,Q1,0.0,7551965.0,0.0,317750.0,7869715.0
Georgia,2020,Q1,164553.0,1553189.0,2866034.0,185158.0,4768934.0
Hawaii,2020,Q1,0.0,1042305.0,559966.0,-13306.0,1588965.0
Idaho,2020,Q1,0.0,501898.0,375552.0,31227.0,908677.0
Illinois,2020,Q1,14884.0,2864019.0,5095563.0,644226.0,8618692.0
Indiana,2020,Q1,0.0,2103836.0,2010555.0,45295.0,4159686.0
Iowa,2020,Q1,597.0,887962.0,946218.0,47622.0,1882399.0
Kansas,2020,Q1,462309.0,844030.0,850977.0,57371.0,2214687.0
Kentucky,2020,Q1,162748.0,999176.0,1128080.0,31656.0,2321660.0
Louisiana,2020,Q1,13816.0,954776.0,845340.0,-54920.0,1759012.0
Maine,2020,Q1,6725.0,380500.0,310648.0,35674.0,733547.0
Maryland,2020,Q1,3672.0,1247630.0,2728024.0,179617.0,4158943.0
Massachusetts,2020,Q1,120.0,1737775.0,3816581.0,809009.0,6363485.0
Michigan,2020,Q1,49718.0,1524138.0,1374035.0,-99426.0,2848465.0
Minnesota,2020,Q1,8690.0,1496067.0,2487961.0,350406.0,4343124.0
Mississippi,2020,Q1,25923.0,916351.0,399437.0,99296.0,1441007.0
Missouri,2020,Q1,24687.0,965900.0,1556448.0,33949.0,2580984.0
Montana,2020,Q1,38771.0,0.0,312597.0,15753.0,367121.0
Nebraska,2020,Q1,32.0,572301.0,550907.0,62283.0,1185523.0
Nevada,2020,Q1,92274.0,1451506.0,0.0,0.0,1543780.0
New Hampshire,2020,Q1,367380.0,0.0,21568.0,133989.0,522937.0
New Jersey,2020,Q1,11.0,2460994.0,4128641.0,495488.0,7085134.0
New Mexico,2020,Q1,48844.0,775815.0,120219.0,40332.0,985210.0
New York,2020,Q1,0.0,3793333.0,16342288.0,1319479.0,21455100.0
North Carolina,2020,Q1,0.0,2038014.0,3164026.0,122918.0,5324958.0
North Dakota,2020,Q1,4082.0,250140.0,106827.0,1488.0,362537.0
Ohio,2020,Q1,0.0,3162624.0,1680243.0,416.0,4843283.0
Oklahoma,2020,Q1,0.0,711527.0,721003.0,70289.0,1502819.0
Oregon,2020,Q1,5259.0,0.0,1598954.0,112816.0,1717029.0
Pennsylvania,2020,Q1,1501.0,2918332.0,3337317.0,535719.0,6792869.0
Rhode Island,2020,Q1,646.0,287429.0,266348.0,74369.0,628792.0
South Carolina,2020,Q1,4691.0,873716.0,646234.0,96392.0,1621033.0
South Dakota,2020,Q1,0.0,287812.0,0.0,16611.0,304423.0
Tennessee,2020,Q1,0.0,2514037.0,9190.0,357593.0,2880820.0
Texas,2020,Q1,0.0,8668771.0,0.0,0.0,8668771.0
Utah,2020,Q1,0.0,771897.0,1088615.0,67650.0,1928162.0
Vermont,2020,Q1,1384.0,112137.0,184047.0,68066.0,365634.0
Virginia,2020,Q1,55.0,1412657.0,3390653.0,231547.0,5034912.0
Washington,2020,Q1,1889432.0,4206755.0,0.0,0.0,6096187.0
"Washington, D.C.",2020,Q1,948395.0,391989.0,590109.0,114056.0,2044549.0
West Virginia,2020,Q1,1961.0,353596.0,461331.0,22422.0,839310.0
Wisconsin,2020,Q1,-219.0,1392484.0,1573142.0,386375.0,3351782.0
Wyoming,2020,Q1,36576.0,182825.0,0.0,0.0,219401.0
