State,Year,Quarter,Property Tax,Sales Tax,Individual Income Tax,Corporate Income Tax,Total Tax
Alabama,2022,Q4,188023.0,1142489.0,1241467.0,516847.0,3088826.0
Alaska,2022,Q4,-69.0,0.0,0.0,145257.0,145188.0
Arizona,2022,Q4,254583.0,2706494.0,1659230.0,487690.0,5107997.0
Arkansas,2022,Q4,632320.0,1231685.0,803581.0,184621.0,2852207.0
California,2022,Q4,825226.0,13700935.0,23874606.0,9590907.0,47991674.0
Colorado,2022,Q4,0.0,1141472.0,2399515.0,429839.0,3970826.0
Connecticut,2022,Q4,0.0,1492139.0,2115696.0,585816.0,4193651.0
Delaware,2022,Q4,0.0,0.0,527023.0,121985.0,649008.0
Florida,2022,Q4,0.0,9622165.0,0.0,1170970.0,10793135.0
Georgia,2022,Q4,199462.0,2246561.0,4281550.0,983752.0,7711325.0
Hawaii,2022,Q4,0.0,1117346.0,598610.0,71803.0,1787759.0
Idaho,2022,Q4,0.0,774446.0,452624.0,295914.0,1522984.0
Illinois,2022,Q4,18249.0,4097782.0,5432997.0,2871275.0,12420303.0
Indiana,2022,Q4,0.0,2699084.0,1678500.0,187664.0,4565248.0
Iowa,2022,Q4,355.0,1135879.0,1134283.0,161389.0,2431906.0
Kansas,2022,Q4,6141.0,1136386.0,1024672.0,340546.0,2507745.0
Kentucky,2022,Q4,448326.0,1368951.0,1392409.0,260971.0,3470657.0
Louisiana,2022,Q4,14453.0,1208005.0,982025.0,191692.0,2396175.0
Maine,2022,Q4,600.0,562143.0,589387.0,72367.0,1224497.0
Maryland,2022,Q4,449368.0,1338594.0,2234299.0,813800.0,4836061.0
Massachusetts,2022,Q4,40.0,2398198.0,4296717.0,1316849.0,8011804.0
Michigan,2022,Q4,1517951.0,3163197.0,2903290.0,690415.0,8274853.0
Minnesota,2022,Q4,338142.0,2028836.0,2904221.0,1173789.0,6444988.0
Mississippi,2022,Q4,16111.0,1255682.0,642923.0,177181.0,2091897.0
Missouri,2022,Q4,8700.0,1197964.0,1996325.0,157673.0,3360662.0
Montana,2022,Q4,154749.0,0.0,519306.0,76610.0,750665.0
Nebraska,2022,Q4,6.0,656062.0,701526.0,163544.0,1521138.0
Nevada,2022,Q4,389865.0,1940759.0,0.0,0.0,2330624.0
New Hampshire,2022,Q4,10403.0,0.0,10714.0,257457.0,278574.0
New Jersey,2022,Q4,5068.0,3235246.0,4064473.0,1776853.0,9081640.0
New Mexico,2022,Q4,4549.0,1018244.0,571100.0,85274.0,1679167.0
New York,2022,Q4,0.0,4814152.0,8939641.0,5488743.0,19242536.0
North Carolina,2022,Q4,0.0,2950618.0,3822420.0,179741.0,6952779.0
North Dakota,2022,Q4,123.0,312319.0,97812.0,36907.0,447161.0
Ohio,2022,Q4,0.0,4187950.0,2695214.0,50.0,6883214.0
Oklahoma,2022,Q4,0.0,959004.0,1101806.0,40033.0,2100843.0
Oregon,2022,Q4,6490.0,295362.0,3055230.0,371192.0,3728274.0
Pennsylvania,2022,Q4,458.0,3933713.0,3606371.0,1254812.0,8795354.0
Rhode Island,2022,Q4,1342.0,388529.0,380626.0,100378.0,870875.0
South Carolina,2022,Q4,5278.0,1696800.0,1952893.0,174333.0,3829304.0
South Dakota,2022,Q4,0.0,431778.0,0.0,6459.0,438237.0
Tennessee,2022,Q4,0.0,3405514.0,635.0,599403.0,4005552.0
Texas,2022,Q4,0.0,11859214.0,0.0,0.0,11859214.0
Unnamed: 2,2022,Q4,0.0,0.0,0.0,0.0,0.0
Utah,2022,Q4,0.0,1091382.0,894880.0,719362.0,2705624.0
Vermont,2022,Q4,116601.0,146106.0,275375.0,35777.0,573859.0
Virginia,2022,Q4,28.0,1949408.0,4278212.0,1119875.0,7347523.0
Washington,2022,Q4,358861.0,5748005.0,0.0,0.0,6106866.0
"Washington, D.C.",2022,Q4,6214.0,478823.0,546006.0,222109.0,1253152.0
West Virginia,2022,Q4,1463.0,453491.0,584330.0,90287.0,1129571.0
Wisconsin,2022,Q4,43581.0,1771031.0,2430506.0,840703.0,5085821.0
Wyoming,2022,Q4,173171.0,233350.0,0.0,0.0,406521.0
