State,Year,Quarter,Property Tax,Sales Tax,Individual Income Tax,Corporate Income Tax,Total Tax
Alabama,2025,Q1,291111.0,1161394.0,1272920.0,403772.0,3129197.0
Alaska,2025,Q1,3756.0,0.0,0.0,35254.0,39010.0
Arizona,2025,Q1,229112.0,3051952.0,937577.0,258075.0,4476716.0
Arkansas,2025,Q1,192650.0,1240190.0,622492.0,85959.0,2141291.0
California,2025,Q1,918378.0,13349712.0,32003077.0,8037622.0,54308789.0
Colorado,2025,Q1,0.0,1148261.0,1088916.0,290185.0,2527362.0
Connecticut,2025,Q1,0.0,1515218.0,2636344.0,1080853.0,5232415.0
Delaware,2025,Q1,0.0,0.0,658920.0,111676.0,770596.0
Florida,2025,Q1,0.0,10520484.0,0.0,615840.0,11136324.0
Georgia,2025,Q1,221211.0,2284894.0,3736319.0,562731.0,6805155.0
Hawaii,2025,Q1,0.0,1302542.0,579832.0,-27602.0,1854772.0
Idaho,2025,Q1,0.0,745275.0,715269.0,232735.0,1693279.0
Illinois,2025,Q1,17512.0,3872196.0,6126544.0,1948831.0,11965083.0
Indiana,2025,Q1,4245.0,2756995.0,1889500.0,110067.0,4760807.0
Iowa,2025,Q1,817.0,1078552.0,788103.0,163964.0,2031436.0
Kansas,2025,Q1,561908.0,1034807.0,1001115.0,146664.0,2744494.0
Kentucky,2025,Q1,206601.0,1370200.0,1128964.0,276679.0,2982444.0
Louisiana,2025,Q1,16255.0,1337150.0,1000516.0,-11772.0,2342149.0
Maine,2025,Q1,1308.0,512688.0,380998.0,40970.0,935964.0
Maryland,2025,Q1,260067.0,1706715.0,2963923.0,1155431.0,6086136.0
Massachusetts,2025,Q1,517.0,2296839.0,5369024.0,1909135.0,9575515.0
Michigan,2025,Q1,83942.0,3024815.0,2040042.0,596216.0,5745015.0
Minnesota,2025,Q1,10996.0,1985729.0,2472015.0,1619467.0,6088207.0
Mississippi,2025,Q1,20071.0,1282193.0,442827.0,116827.0,1861918.0
Missouri,2025,Q1,33056.0,1322560.0,1671654.0,380721.0,3407991.0
Montana,2025,Q1,119263.0,0.0,560668.0,21907.0,701838.0
Nebraska,2025,Q1,29.0,735791.0,578357.0,182904.0,1497081.0
Nevada,2025,Q1,559367.0,2116310.0,0.0,0.0,2675677.0
New Hampshire,2025,Q1,5034.0,0.0,26491.0,193638.0,225163.0
New Jersey,2025,Q1,1244.0,3351770.0,5256709.0,1973628.0,10583351.0
New Mexico,2025,Q1,57467.0,1141544.0,439500.0,346206.0,1984717.0
New York,2025,Q1,0.0,4956359.0,20477477.0,9541700.0,34975536.0
North Carolina,2025,Q1,0.0,3027667.0,4374858.0,185528.0,7588053.0
North Dakota,2025,Q1,4970.0,308869.0,79922.0,34041.0,427802.0
Ohio,2025,Q1,0.0,4048585.0,2208380.0,33.0,6256998.0
Oklahoma,2025,Q1,0.0,812959.0,1037750.0,95031.0,1945740.0
Oregon,2025,Q1,5621.0,287686.0,2841125.0,156133.0,3290565.0
Pennsylvania,2025,Q1,-1020.0,3903380.0,4373757.0,882401.0,9158518.0
Rhode Island,2025,Q1,85.0,386684.0,343756.0,146481.0,877006.0
South Carolina,2025,Q1,26318.0,1611919.0,1076437.0,240340.0,2955014.0
South Dakota,2025,Q1,0.0,389134.0,0.0,16156.0,405290.0
Tennessee,2025,Q1,0.0,3564573.0,135.0,443042.0,4007750.0
Texas,2025,Q1,0.0,12156391.0,0.0,0.0,12156391.0
Unnamed: 2,2025,Q1,0.0,0.0,0.0,0.0,0.0
Utah,2025,Q1,0.0,1260234.0,1669874.0,82244.0,3012352.0
Vermont,2025,Q1,2110.0,160475.0,285720.0,59153.0,507458.0
Virginia,2025,Q1,584.0,1809365.0,4509991.0,264686.0,6584626.0
Washington,2025,Q1,2208233.0,5551518.0,6637.0,0.0,7766388.0
"Washington, D.C.",2025,Q1,1220668.0,488376.0,928562.0,241700.0,2879306.0
West Virginia,2025,Q1,1934.0,465449.0,469510.0,50435.0,987328.0
Wisconsin,2025,Q1,-138.0,1710731.0,2102691.0,576921.0,4390205.0
Wyoming,2025,Q1,101185.0,230461.0,0.0,0.0,331646.0
