State,Year,Quarter,Property Tax,Sales Tax,Individual Income Tax,Corporate Income Tax,Total Tax
Alabama,2023,Q2,26390.0,1184296.0,1284071.0,704429.0,3199186.0
Alaska,2023,Q2,38302.0,0.0,0.0,154707.0,193009.0
Arizona,2023,Q2,129797.0,2938006.0,1262454.0,657462.0,4987719.0
Arkansas,2023,Q2,523204.0,1299079.0,663661.0,473135.0,2959079.0
California,2023,Q2,888222.0,14282112.0,22886378.0,10853862.0,48910574.0
Colorado,2023,Q2,0.0,1137184.0,2566000.0,1084277.0,4787461.0
Connecticut,2023,Q2,0.0,2017078.0,3706724.0,1130920.0,6854722.0
Delaware,2023,Q2,0.0,0.0,743966.0,250117.0,994083.0
Florida,2023,Q2,0.0,10015075.0,0.0,2544920.0,12559995.0
Georgia,2023,Q2,220986.0,2317502.0,4698251.0,1262554.0,8499293.0
Hawaii,2023,Q2,0.0,1206643.0,1175700.0,146436.0,2528779.0
Idaho,2023,Q2,0.0,747403.0,765561.0,349825.0,1862789.0
Illinois,2023,Q2,18611.0,3999463.0,6437885.0,5642623.0,16098582.0
Indiana,2023,Q2,0.0,2754648.0,2633500.0,689117.0,6077265.0
Iowa,2023,Q2,320.0,1584501.0,1443644.0,355629.0,3384094.0
Kansas,2023,Q2,315973.0,1103137.0,1412467.0,695168.0,3526745.0
Kentucky,2023,Q2,78243.0,1467057.0,1740174.0,522787.0,3808261.0
Louisiana,2023,Q2,7419.0,1129459.0,1439704.0,784069.0,3360651.0
Maine,2023,Q2,1147.0,537618.0,808501.0,205862.0,1553128.0
Maryland,2023,Q2,325433.0,2401491.0,2426098.0,1851420.0,7004442.0
Massachusetts,2023,Q2,113.0,2422604.0,6327908.0,2001140.0,10751765.0
Michigan,2023,Q2,119765.0,3194984.0,3190026.0,1087021.0,7591796.0
Minnesota,2023,Q2,401865.0,1992279.0,4225590.0,1627677.0,8247411.0
Mississippi,2023,Q2,6979.0,1268518.0,709798.0,345900.0,2331195.0
Missouri,2023,Q2,1885.0,1202897.0,2595627.0,388652.0,4189061.0
Montana,2023,Q2,147010.0,0.0,758117.0,138639.0,1043766.0
Nebraska,2023,Q2,43.0,697951.0,915766.0,252750.0,1866510.0
Nevada,2023,Q2,382761.0,3455272.0,0.0,0.0,3838033.0
New Hampshire,2023,Q2,20034.0,0.0,91212.0,503216.0,614462.0
New Jersey,2023,Q2,0.0,6242530.0,6461276.0,3500876.0,16204682.0
New Mexico,2023,Q2,59547.0,1057605.0,870200.0,78155.0,2065507.0
New York,2023,Q2,0.0,4950391.0,14537619.0,5644931.0,25132941.0
North Carolina,2023,Q2,0.0,3026702.0,5102139.0,707295.0,8836136.0
North Dakota,2023,Q2,413.0,318309.0,183739.0,174479.0,676940.0
Ohio,2023,Q2,0.0,4259583.0,3463407.0,33.0,7723023.0
Oklahoma,2023,Q2,0.0,962662.0,1293790.0,384544.0,2640996.0
Oregon,2023,Q2,3149.0,438425.0,4296669.0,680273.0,5418516.0
Pennsylvania,2023,Q2,42678.0,3888738.0,5427433.0,2216025.0,11574874.0
Rhode Island,2023,Q2,2098.0,385964.0,473259.0,163457.0,1024778.0
South Carolina,2023,Q2,4.0,1815500.0,1420309.0,596208.0,3832021.0
South Dakota,2023,Q2,0.0,395481.0,0.0,27649.0,423130.0
Tennessee,2023,Q2,0.0,3588670.0,1580.0,1516382.0,5106632.0
Texas,2023,Q2,0.0,17939056.0,0.0,0.0,17939056.0
Unnamed: 2,2023,Q2,0.0,0.0,0.0,0.0,0.0
Utah,2023,Q2,0.0,1147178.0,2375145.0,428777.0,3951100.0
Vermont,2023,Q2,1113731.0,140919.0,399939.0,106311.0,1760900.0
Virginia,2023,Q2,41058.0,1861737.0,4885295.0,2248349.0,9036439.0
Washington,2023,Q2,392046.0,5691786.0,843864.0,0.0,6927696.0
"Washington, D.C.",2023,Q2,156697.0,516098.0,951047.0,479453.0,2103295.0
West Virginia,2023,Q2,1290.0,497559.0,858479.0,187077.0,1544405.0
Wisconsin,2023,Q2,50537.0,2700753.0,3471356.0,661200.0,6883846.0
Wyoming,2023,Q2,123644.0,233428.0,0.0,0.0,357072.0
