State,Year,Quarter,Property Tax,Sales Tax,Individual Income Tax,Corporate Income Tax,Total Tax
Alabama,2020,Q3,14848.0,925529.0,1286685.0,274049.0,2501111.0
Alaska,2020,Q3,84214.0,0.0,0.0,69595.0,153809.0
Arizona,2020,Q3,542932.0,2088926.0,1926552.0,209769.0,4768179.0
Arkansas,2020,Q3,121477.0,1021256.0,923706.0,136266.0,2202705.0
California,2020,Q3,818151.0,10305518.0,39843499.0,6919743.0,57886911.0
Colorado,2020,Q3,0.0,919638.0,3094749.0,342255.0,4356642.0
Connecticut,2020,Q3,0.0,783574.0,1213242.0,415354.0,2412170.0
Delaware,2020,Q3,0.0,0.0,550123.0,78016.0,628139.0
Florida,2020,Q3,0.0,6568787.0,0.0,705560.0,7274347.0
Georgia,2020,Q3,177335.0,1498849.0,4096685.0,603008.0,6375877.0
Hawaii,2020,Q3,0.0,510049.0,651092.0,25542.0,1186683.0
Idaho,2020,Q3,0.0,622893.0,483328.0,79241.0,1185462.0
Illinois,2020,Q3,17478.0,3252153.0,5389143.0,1315822.0,9974596.0
Indiana,2020,Q3,0.0,2216000.0,2169000.0,392000.0,4777000.0
Iowa,2020,Q3,755.0,666050.0,784761.0,139552.0,1591118.0
Kansas,2020,Q3,25457.0,920879.0,1249119.0,187582.0,2383037.0
Kentucky,2020,Q3,53846.0,1127109.0,1184714.0,165092.0,2530761.0
Louisiana,2020,Q3,15725.0,979728.0,1412713.0,188598.0,2596764.0
Maine,2020,Q3,34581.0,496784.0,432988.0,61194.0,1025547.0
Maryland,2020,Q3,561755.0,869606.0,1991057.0,310080.0,3732498.0
Massachusetts,2020,Q3,202.0,1816378.0,4015624.0,759321.0,6591525.0
Michigan,2020,Q3,863300.0,3847223.0,2650944.0,483131.0,7844598.0
Minnesota,2020,Q3,34275.0,1420542.0,4231112.0,375156.0,6061085.0
Mississippi,2020,Q3,6322.0,906779.0,556682.0,161154.0,1630937.0
Missouri,2020,Q3,668.0,1036928.0,2186326.0,227821.0,3451743.0
Montana,2020,Q3,14309.0,0.0,517533.0,58481.0,590323.0
Nebraska,2020,Q3,47.0,621006.0,930303.0,130158.0,1681514.0
Nevada,2020,Q3,21856.0,446524.0,0.0,0.0,468380.0
New Hampshire,2020,Q3,11107.0,0.0,37910.0,205075.0,254092.0
New Jersey,2020,Q3,0.0,1739242.0,2384750.0,744584.0,4868576.0
New Mexico,2020,Q3,2607.0,714227.0,397015.0,29621.0,1143470.0
New York,2020,Q3,0.0,3796447.0,18225176.0,1656117.0,23677740.0
North Carolina,2020,Q3,0.0,2425866.0,3990843.0,374400.0,6791109.0
North Dakota,2020,Q3,38.0,316246.0,139949.0,51187.0,507420.0
Ohio,2020,Q3,0.0,3449705.0,3028028.0,271.0,6478004.0
Oklahoma,2020,Q3,0.0,744796.0,1092759.0,232057.0,2069612.0
Oregon,2020,Q3,7232.0,0.0,2950542.0,312980.0,3270754.0
Pennsylvania,2020,Q3,1939.0,3464655.0,4402336.0,1037682.0,8906612.0
Rhode Island,2020,Q3,941.0,339402.0,514841.0,77462.0,932646.0
South Carolina,2020,Q3,17089.0,967290.0,1882371.0,235925.0,3102675.0
South Dakota,2020,Q3,0.0,242662.0,0.0,12547.0,255209.0
Tennessee,2020,Q3,0.0,2570452.0,97461.0,739470.0,3407383.0
Texas,2020,Q3,0.0,11743985.0,0.0,0.0,11743985.0
Utah,2020,Q3,0.0,856430.0,1775124.0,148360.0,2779914.0
Vermont,2020,Q3,2166.0,123718.0,415023.0,24285.0,565192.0
Virginia,2020,Q3,292.0,1306946.0,3819303.0,384040.0,5510581.0
Washington,2020,Q3,1348566.0,4320121.0,0.0,0.0,5668687.0
"Washington, D.C.",2020,Q3,1465072.0,263470.0,769489.0,257691.0,2755722.0
West Virginia,2020,Q3,3012.0,363740.0,614486.0,105768.0,1087006.0
Wisconsin,2020,Q3,3513.0,1024447.0,1745907.0,540807.0,3314674.0
Wyoming,2020,Q3,14460.0,201168.0,0.0,0.0,215628.0
