State,Year,Quarter,Property Tax,Sales Tax,Individual Income Tax,Corporate Income Tax,Total Tax
Alabama,2016,Q1,166304.0,638060.0,798974.0,96737.0,1700075.0
Alaska*,2016,Q1,22.0,0.0,0.0,-8361.0,-8339.0
Arizona,2016,Q1,235752.0,1580609.0,590522.0,105516.0,2512399.0
Arkansas,2016,Q1,93152.0,824525.0,612765.0,108945.0,1639387.0
California,2016,Q1,627632.0,9728841.0,18478207.0,2264743.0,31099423.0
Colorado,2016,Q1,0.0,695764.0,1400539.0,123789.0,2220092.0
Connecticut*,2016,Q1,0.0,1014119.0,1882079.0,215230.0,3111428.0
Delaware,2016,Q1,0.0,0.0,392125.0,66637.0,458762.0
Florida,2016,Q1,20.0,5905018.0,0.0,491690.0,6396728.0
Georgia,2016,Q1,237891.0,1375591.0,2260479.0,246516.0,4120477.0
Hawaii,2016,Q1,0.0,818316.0,495899.0,-15397.0,1298818.0
Idaho,2016,Q1,0.0,371668.0,282700.0,20257.0,674625.0
Illinois,2016,Q1,9854.0,2662488.0,3746068.0,903017.0,7321427.0
Indiana,2016,Q1,2675.0,1814065.0,1608902.0,110534.0,3536176.0
Iowa,2016,Q1,749.0,747874.0,741404.0,92737.0,1582764.0
Kansas,2016,Q1,392684.0,795167.0,466706.0,54215.0,1708772.0
Kentucky,2016,Q1,137448.0,835953.0,960328.0,92616.0,2026345.0
Louisiana*,2016,Q1,13172.0,763143.0,752645.0,47481.0,1576441.0
Maine,2016,Q1,6911.0,303250.0,272581.0,33042.0,615784.0
Maryland,2016,Q1,2582.0,1080486.0,2244480.0,320175.0,3647723.0
Massachusetts,2016,Q1,61.0,1473576.0,3247087.0,784138.0,5504862.0
Michigan,2016,Q1,50470.0,1757774.0,1453752.0,290294.0,3552290.0
Minnesota,2016,Q1,4183.0,1322192.0,2265813.0,357895.0,3950083.0
Mississippi,2016,Q1,20143.0,846149.0,345732.0,182481.0,1394505.0
Missouri,2016,Q1,21348.0,895424.0,1375568.0,20065.0,2312405.0
Montana,2016,Q1,36232.0,0.0,229811.0,16316.0,282359.0
Nebraska,2016,Q1,29.0,439755.0,469369.0,79740.0,988893.0
Nevada,2016,Q1,71364.0,1083015.0,0.0,0.0,1154379.0
New Hampshire,2016,Q1,365663.0,0.0,19411.0,167334.0,552408.0
New Jersey,2016,Q1,9.0,2227934.0,3093087.0,387946.0,5708976.0
New Mexico,2016,Q1,46090.0,545199.0,238160.0,14218.0,843667.0
New York,2016,Q1,0.0,3283235.0,13034779.0,1225264.0,17543278.0
North Carolina,2016,Q1,0.0,1723296.0,2954640.0,56849.0,4734785.0
North Dakota,2016,Q1,2780.0,293939.0,88966.0,37316.0,423001.0
Ohio,2016,Q1,0.0,2970561.0,1618267.0,17299.0,4606127.0
Oklahoma,2016,Q1,0.0,604312.0,553389.0,81165.0,1238866.0
Oregon*,2016,Q1,4740.0,0.0,1602848.0,96736.0,1704324.0
Pennsylvania,2016,Q1,-231.0,2402160.0,2859592.0,584036.0,5845557.0
Rhode Island,2016,Q1,1014.0,225661.0,250169.0,66173.0,543017.0
South Carolina,2016,Q1,5723.0,588978.0,542798.0,115080.0,1252579.0
South Dakota,2016,Q1,0.0,226520.0,0.0,8748.0,235268.0
Tennessee,2016,Q1,0.0,2091504.0,22576.0,317531.0,2431611.0
Texas,2016,Q1,0.0,7189659.0,0.0,0.0,7189659.0
Utah,2016,Q1,0.0,489267.0,656891.0,17017.0,1163175.0
Vermont,2016,Q1,1525.0,93985.0,138484.0,22872.0,256866.0
Virginia,2016,Q1,-3143.0,910050.0,2712900.0,161747.0,3781554.0
Washington,2016,Q1,938206.0,3304253.0,0.0,0.0,4242459.0
"Washington, D.C.",2016,Q1,716489.0,288514.0,423639.0,124627.0,1553269.0
West Virginia,2016,Q1,1659.0,322747.0,396233.0,21452.0,742091.0
Wisconsin,2016,Q1,59180.0,1194146.0,1583420.0,236222.0,3072968.0
Wyoming,2016,Q1,37474.0,148082.0,0.0,0.0,185556.0
